x-axis,1,2
second,Volt,Volt
-520.000E-06,+1.978547687E+00,+56.763257E-03
-515.000E-06,+1.981923925E+00,+57.769546E-03
-510.000E-06,+1.985158669E+00,+58.471731E-03
-505.000E-06,+1.987928827E+00,+59.292086E-03
-500.000E-06,+1.991097846E+00,+60.196636E-03
-495.000E-06,+1.994452108E+00,+60.877541E-03
-490.000E-06,+1.997149953E+00,+61.694120E-03
-485.000E-06,+2.000717988E+00,+62.665339E-03
-480.000E-06,+2.004028163E+00,+63.598686E-03
-475.000E-06,+2.006895606E+00,+64.109976E-03
-470.000E-06,+2.010359773E+00,+65.001905E-03
-465.000E-06,+2.013173833E+00,+65.493123E-03
-460.000E-06,+2.016572025E+00,+66.346086E-03
-455.000E-06,+2.019543241E+00,+66.890104E-03
-450.000E-06,+2.023274388E+00,+68.079835E-03
-445.000E-06,+2.026349055E+00,+68.817239E-03
-440.000E-06,+2.029693935E+00,+69.523310E-03
-435.000E-06,+2.032206612E+00,+70.460509E-03
-430.000E-06,+2.035472923E+00,+71.397691E-03
-425.000E-06,+2.038883676E+00,+72.137612E-03
-420.000E-06,+2.040987938E+00,+72.738098E-03
-415.000E-06,+2.044455191E+00,+73.729275E-03
-410.000E-06,+2.046920707E+00,+74.431561E-03
-405.000E-06,+2.050124203E+00,+74.930284E-03
-400.000E-06,+2.053126706E+00,+76.006921E-03
-395.000E-06,+2.056672709E+00,+76.973091E-03
-390.000E-06,+2.059191490E+00,+77.625037E-03
-385.000E-06,+2.062564574E+00,+78.598664E-03
-380.000E-06,+2.065425691E+00,+79.496866E-03
-375.000E-06,+2.067574030E+00,+79.794670E-03
-370.000E-06,+2.070139865E+00,+80.745588E-03
-365.000E-06,+2.073107929E+00,+81.787115E-03
-360.000E-06,+2.076185797E+00,+82.511959E-03
-355.000E-06,+2.079260656E+00,+83.216777E-03
-350.000E-06,+2.082994820E+00,+84.612444E-03
-345.000E-06,+2.085717755E+00,+85.353663E-03
-340.000E-06,+2.088663936E+00,+86.030853E-03
-335.000E-06,+2.092043244E+00,+87.155229E-03
-330.000E-06,+2.094797642E+00,+87.587341E-03
-325.000E-06,+2.097960308E+00,+88.261995E-03
-320.000E-06,+2.100868725E+00,+88.843672E-03
-315.000E-06,+2.104191545E+00,+89.812261E-03
-310.000E-06,+2.107655765E+00,+90.465486E-03
-305.000E-06,+2.110714811E+00,+91.366314E-03
-300.000E-06,+2.113475339E+00,+92.187862E-03
-295.000E-06,+2.117011772E+00,+93.001942E-03
-290.000E-06,+2.120306242E+00,+93.969213E-03
-285.000E-06,+2.122382504E+00,+94.550932E-03
-280.000E-06,+2.125438221E+00,+95.250634E-03
-275.000E-06,+2.128158201E+00,+96.214268E-03
-270.000E-06,+2.131057142E+00,+97.141413E-03
-265.000E-06,+2.134025000E+00,+98.187920E-03
-260.000E-06,+2.137608471E+00,+99.338607E-03
-255.000E-06,+2.139898093E+00,+99.926527E-03
-250.000E-06,+2.143186349E+00,+101.245599E-03
-245.000E-06,+2.146239174E+00,+102.004412E-03
-240.000E-06,+2.147957139E+00,+102.714250E-03
-235.000E-06,+2.151254951E+00,+103.672827E-03
-230.000E-06,+2.153817790E+00,+104.578621E-03
-225.000E-06,+2.156534561E+00,+105.454289E-03
-220.000E-06,+2.159392478E+00,+106.530833E-03
-215.000E-06,+2.162800142E+00,+107.611255E-03
-210.000E-06,+2.165095960E+00,+108.240603E-03
-205.000E-06,+2.167369742E+00,+108.922753E-03
-200.000E-06,+2.170730320E+00,+109.957889E-03
-195.000E-06,+2.173509880E+00,+110.697904E-03
-190.000E-06,+2.176113675E+00,+111.412754E-03
-185.000E-06,+2.179348613E+00,+112.087382E-03
-180.000E-06,+2.182938566E+00,+113.101268E-03
-175.000E-06,+2.185193490E+00,+113.701709E-03
-170.000E-06,+2.188707733E+00,+114.656427E-03
-165.000E-06,+2.191810709E+00,+115.369989E-03
-160.000E-06,+2.194348449E+00,+115.829809E-03
-155.000E-06,+2.197140418E+00,+116.735546E-03
-150.000E-06,+2.200520049E+00,+117.671528E-03
-145.000E-06,+2.203704658E+00,+118.729354E-03
-140.000E-06,+2.205984822E+00,+119.549695E-03
-135.000E-06,+2.208415833E+00,+120.456804E-03
-130.000E-06,+2.211060187E+00,+121.275832E-03
-125.000E-06,+2.213538202E+00,+122.288352E-03
-120.000E-06,+2.216358608E+00,+123.015718E-03
-115.000E-06,+2.219430083E+00,+124.288341E-03
-110.000E-06,+2.222369728E+00,+125.391298E-03
-105.000E-06,+2.225221567E+00,+125.882579E-03
-100.000E-06,+2.228676463E+00,+127.012019E-03
-95.000E-06,+2.231543845E+00,+128.138877E-03
-90.000E-06,+2.234794623E+00,+129.079919E-03
-85.000E-06,+2.237743812E+00,+129.976860E-03
-80.000E-06,+2.240664449E+00,+130.883830E-03
-75.000E-06,+2.242762508E+00,+131.408945E-03
-70.000E-06,+2.245227988E+00,+132.069776E-03
-65.000E-06,+2.248051371E+00,+132.931613E-03
-60.000E-06,+2.250475994E+00,+133.689090E-03
-55.000E-06,+2.253453437E+00,+134.648922E-03
